1.000000000000000000e+02,2.000000000000000000e+02,3.000000000000000000e+02,4.000000000000000000e+02,5.000000000000000000e+02,6.000000000000000000e+02,7.000000000000000000e+02,8.000000000000000000e+02,9.000000000000000000e+02,1.000000000000000000e+03,2.000000000000000000e+03,3.000000000000000000e+03,4.000000000000000000e+03,5.000000000000000000e+03,6.000000000000000000e+03,7.000000000000000000e+03,8.000000000000000000e+03,9.000000000000000000e+03,1.000000000000000000e+04,2.000000000000000000e+04,3.000000000000000000e+04,4.000000000000000000e+04,5.000000000000000000e+04,6.000000000000000000e+04,7.000000000000000000e+04,8.000000000000000000e+04,9.000000000000000000e+04,1.000000000000000000e+05,2.000000000000000000e+05,3.000000000000000000e+05,4.000000000000000000e+05,5.000000000000000000e+05,6.000000000000000000e+05,7.000000000000000000e+05,8.000000000000000000e+05,9.000000000000000000e+05
1.005999999999999950e-03,1.005999999999999950e-03,1.574000000000000095e-03,2.154000000000000099e-03,2.759999999999999867e-03,3.363999999999999803e-03,3.908000000000000015e-03,4.403999999999999929e-03,4.862000000000000002e-03,5.259999999999999919e-03,7.689999999999999787e-03,8.670000000000000623e-03,9.150000000000000147e-03,9.390000000000000777e-03,9.549999999999999462e-03,9.660000000000000184e-03,9.719999999999999474e-03,9.780000000000000498e-03,9.830000000000000196e-03,9.950000000000000511e-03,9.979999999999999288e-03,1.000000000000000021e-02,9.979999999999999288e-03,1.000000000000000021e-02,9.979999999999999288e-03,1.000000000000000021e-02,9.979999999999999288e-03,9.979999999999999288e-03,9.969999999999999696e-03,9.969999999999999696e-03,1.000000000000000021e-02,9.960000000000000103e-03,1.000000000000000021e-02,1.000000000000000021e-02,9.969999999999999696e-03,9.969999999999999696e-03
2.215999999999999943e+02,2.269000000000000057e+02,2.316999999999999886e+02,2.345000000000000000e+02,2.366999999999999886e+02,2.376999999999999886e+02,2.381999999999999886e+02,2.380999999999999943e+02,2.375000000000000000e+02,2.365000000000000000e+02,2.219000000000000057e+02,2.106999999999999886e+02,2.036999999999999886e+02,1.993000000000000114e+02,1.960000000000000000e+02,1.939000000000000057e+02,1.920999999999999943e+02,1.906999999999999886e+02,1.895000000000000000e+02,1.846999999999999886e+02,1.830999999999999943e+02,1.823000000000000114e+02,1.819000000000000057e+02,1.815000000000000000e+02,1.813000000000000114e+02,1.810999999999999943e+02,1.810999999999999943e+02,1.809000000000000057e+02,1.805000000000000000e+02,1.805000000000000000e+02,1.803000000000000114e+02,1.805000000000000000e+02,1.803000000000000114e+02,1.803000000000000114e+02,1.805000000000000000e+02,1.805000000000000000e+02
