1.000000000000000000e+02,1.470000000000000000e+02,1.950000000000000000e+02,2.420000000000000000e+02,2.890000000000000000e+02,3.370000000000000000e+02,3.840000000000000000e+02,4.320000000000000000e+02,4.790000000000000000e+02,5.260000000000000000e+02,5.740000000000000000e+02,6.210000000000000000e+02,6.680000000000000000e+02,7.160000000000000000e+02,7.630000000000000000e+02,8.110000000000000000e+02,8.580000000000000000e+02,9.050000000000000000e+02,9.530000000000000000e+02,1.000000000000000000e+03,1.470000000000000000e+03,1.950000000000000000e+03,2.420000000000000000e+03,2.890000000000000000e+03,3.370000000000000000e+03,3.840000000000000000e+03,4.320000000000000000e+03,4.790000000000000000e+03,5.260000000000000000e+03,5.740000000000000000e+03,6.210000000000000000e+03,6.680000000000000000e+03,7.160000000000000000e+03,7.630000000000000000e+03,8.110000000000000000e+03,8.580000000000000000e+03,9.050000000000000000e+03,9.530000000000000000e+03,1.000000000000000000e+04,1.470000000000000000e+04,1.950000000000000000e+04,2.420000000000000000e+04,2.890000000000000000e+04,3.370000000000000000e+04,3.840000000000000000e+04,4.320000000000000000e+04,4.790000000000000000e+04,5.260000000000000000e+04,5.740000000000000000e+04,6.210000000000000000e+04,6.680000000000000000e+04,7.160000000000000000e+04,7.630000000000000000e+04,8.110000000000000000e+04,8.580000000000000000e+04,9.050000000000000000e+04,9.530000000000000000e+04,1.000000000000000000e+05,1.470000000000000000e+05,1.950000000000000000e+05,2.420000000000000000e+05,2.890000000000000000e+05,3.370000000000000000e+05,3.840000000000000000e+05,4.320000000000000000e+05,4.790000000000000000e+05,5.260000000000000000e+05,5.740000000000000000e+05,6.210000000000000000e+05,6.680000000000000000e+05,7.160000000000000000e+05,7.630000000000000000e+05,8.110000000000000000e+05,8.580000000000000000e+05,9.050000000000000000e+05,9.530000000000000000e+05
1.005999999999999950e-03,1.005999999999999950e-03,1.005999999999999950e-03,1.188000000000000037e-03,1.466000000000000072e-03,1.768000000000000040e-03,2.057999999999999934e-03,2.360000000000000119e-03,2.638000000000000154e-03,2.942000000000000171e-03,3.217999999999999940e-03,3.484000000000000118e-03,3.749999999999999861e-03,3.991999999999999889e-03,4.233999999999999916e-03,4.464000000000000086e-03,4.682000000000000398e-03,4.885999999999999718e-03,5.089999999999999906e-03,5.259999999999999919e-03,6.700000000000000226e-03,7.609999999999999577e-03,8.210000000000000284e-03,8.600000000000000006e-03,8.869999999999999413e-03,9.079999999999999530e-03,9.239999999999999949e-03,9.350000000000000672e-03,9.450000000000000067e-03,9.520000000000000684e-03,9.599999999999999159e-03,9.620000000000000079e-03,9.669999999999999776e-03,9.709999999999999881e-03,9.759999999999999579e-03,9.780000000000000498e-03,9.809999999999999276e-03,9.820000000000000603e-03,9.830000000000000196e-03,9.910000000000000406e-03,9.969999999999999696e-03,9.969999999999999696e-03,9.969999999999999696e-03,1.000999999999999980e-02,9.969999999999999696e-03,9.979999999999999288e-03,1.000000000000000021e-02,1.000000000000000021e-02,9.979999999999999288e-03,1.000999999999999980e-02,9.969999999999999696e-03,1.000999999999999980e-02,9.979999999999999288e-03,1.000999999999999980e-02,1.000000000000000021e-02,9.979999999999999288e-03,9.979999999999999288e-03,1.000999999999999980e-02,9.979999999999999288e-03,1.000000000000000021e-02,9.969999999999999696e-03,1.000999999999999980e-02,1.000999999999999980e-02,1.000999999999999980e-02,1.000999999999999980e-02,1.000000000000000021e-02,1.000999999999999980e-02,1.000999999999999980e-02,1.003000000000000072e-02,1.003000000000000072e-02,1.000999999999999980e-02,1.003000000000000072e-02,1.003000000000000072e-02,1.000999999999999980e-02,1.000000000000000021e-02,1.003000000000000072e-02
2.215999999999999943e+02,2.241999999999999886e+02,2.266999999999999886e+02,2.290999999999999943e+02,2.309000000000000057e+02,2.325000000000000000e+02,2.340000000000000000e+02,2.350999999999999943e+02,2.363000000000000114e+02,2.370999999999999943e+02,2.376999999999999886e+02,2.379000000000000057e+02,2.380999999999999943e+02,2.381999999999999886e+02,2.380999999999999943e+02,2.380999999999999943e+02,2.376999999999999886e+02,2.375000000000000000e+02,2.370000000000000000e+02,2.365000000000000000e+02,2.296999999999999886e+02,2.225000000000000000e+02,2.165000000000000000e+02,2.118000000000000114e+02,2.079000000000000057e+02,2.048000000000000114e+02,2.020999999999999943e+02,2.000999999999999943e+02,1.983000000000000114e+02,1.969000000000000057e+02,1.955000000000000000e+02,1.945000000000000000e+02,1.935000000000000000e+02,1.926999999999999886e+02,1.918000000000000114e+02,1.910999999999999943e+02,1.905999999999999943e+02,1.900999999999999943e+02,1.895000000000000000e+02,1.865000000000000000e+02,1.848000000000000114e+02,1.839000000000000057e+02,1.833000000000000114e+02,1.826999999999999886e+02,1.825000000000000000e+02,1.821999999999999886e+02,1.821999999999999886e+02,1.816999999999999886e+02,1.816999999999999886e+02,1.815000000000000000e+02,1.815000000000000000e+02,1.813000000000000114e+02,1.813000000000000114e+02,1.810999999999999943e+02,1.810999999999999943e+02,1.810999999999999943e+02,1.810999999999999943e+02,1.809000000000000057e+02,1.808000000000000114e+02,1.805999999999999943e+02,1.805999999999999943e+02,1.805000000000000000e+02,1.805000000000000000e+02,1.805000000000000000e+02,1.805000000000000000e+02,1.805000000000000000e+02,1.805000000000000000e+02,1.805000000000000000e+02,1.805000000000000000e+02,1.805000000000000000e+02,1.805000000000000000e+02,1.805000000000000000e+02,1.805999999999999943e+02,1.805999999999999943e+02,1.808000000000000114e+02,1.805999999999999943e+02
